pattern,sample_id,label,p1_company_1_id,p1_company_1_jurisdiction,p1_company_1_cin_present,p1_company_1_pan_present,p1_company_1_age_years,p1_company_1_revenue_cr,p1_company_1_employee_count,p1_company_1_is_shell,p1_company_2_id,p1_company_2_jurisdiction,p1_company_2_cin_present,p1_company_2_pan_present,p1_company_2_age_years,p1_company_2_revenue_cr,p1_company_2_employee_count,p1_company_2_is_shell,p1_company_3_id,p1_company_3_jurisdiction,p1_company_3_cin_present,p1_company_3_pan_present,p1_company_3_age_years,p1_company_3_revenue_cr,p1_company_3_employee_count,p1_company_3_is_shell,p1_tx1_from,p1_tx1_to,p1_tx1_amount_cr,p1_tx1_date,p1_tx1_type,p1_tx2_from,p1_tx2_to,p1_tx2_amount_cr,p1_tx2_date,p1_tx2_type,p1_tx3_from,p1_tx3_to,p1_tx3_amount_cr,p1_tx3_date,p1_tx3_type,num_dtaa_jurisdictions,num_companies,has_layering_jurisdiction,p2_borrower_id,p2_borrower_jurisdiction,p2_borrower_cin_present,p2_borrower_pan_present,p2_borrower_age_years,p2_borrower_revenue_cr,p2_borrower_employee_count,p2_borrower_is_shell,p2_shell_1_id,p2_shell_1_jurisdiction,p2_shell_1_cin_present,p2_shell_1_pan_present,p2_shell_1_age_years,p2_shell_1_revenue_cr,p2_shell_1_employee_count,p2_shell_1_is_shell,p2_bank_1_id,p2_bank_1_bank,p2_bank_1_jurisdiction,p2_tx1_from_entity_id,p2_tx1_to_entity_id,p2_tx1_from_bank,p2_tx1_to_bank,p2_tx1_amount_cr,p2_tx1_date,p2_tx1_type,p2_tx2_from_entity_id,p2_tx2_to_entity_id,p2_tx2_from_bank,p2_tx2_to_bank,p2_tx2_amount_cr,p2_tx2_date,p2_tx2_type,p2_tx3_from_entity_id,p2_tx3_to_entity_id,p2_tx3_from_bank,p2_tx3_to_bank,p2_tx3_amount_cr,p2_tx3_date,p2_tx3_type,repayment_coincides_with_new_loan,new_loan_within_days_of_due_date,n_loan_cycles,p3_indian_id,p3_indian_jurisdiction,p3_indian_cin_present,p3_indian_pan_present,p3_indian_age_years,p3_indian_revenue_cr,p3_indian_employee_count,p3_indian_is_shell,p3_foreign_id,p3_foreign_jurisdiction,p3_foreign_cin_present,p3_foreign_pan_present,p3_foreign_age_years,p3_foreign_revenue_cr,p3_foreign_employee_count,p3_foreign_is_shell,p3_inv1_from_entity,p3_inv1_to_entity,p3_inv1_declared_value_lakhs,p3_inv1_date,p3_inv2_from_entity,p3_inv2_to_entity,p3_inv2_declared_value_lakhs,p3_inv2_date,p3_inv3_from_entity,p3_inv3_to_entity,p3_inv3_declared_value_lakhs,p3_inv3_date,goods_easily_mispriced,foreign_entity_employee_count,n_invoices,p4_person_id,p4_person_jurisdiction,p4_person_pan_present,p4_person_age_years,p4_person_is_pep,p4_person_declared_income_lakhs,p4_bank_id,p4_bank_bank,p4_bank_jurisdiction,p4_tx1_amount_cr,p4_tx1_type,p4_tx1_date,p4_tx2_amount_cr,p4_tx2_type,p4_tx2_date,p4_tx3_amount_cr,p4_tx3_type,p4_tx3_date,cash_to_wire_ratio,wire_within_7_days_of_cash,all_deposits_below_ctr_threshold,p5_real_owner_id,p5_real_owner_jurisdiction,p5_real_owner_pan_present,p5_real_owner_age_years,p5_real_owner_is_pep,p5_nominee_1_id,p5_nominee_1_jurisdiction,p5_nominee_1_pan_present,p5_nominee_1_age_years,p5_property_1_id,p5_property_1_registered_owner_id,p5_property_1_actual_owner_id,p5_property_1_value_cr,p5_property_1_registration_date,p5_shell_1_id,p5_shell_1_director_id,p5_shell_1_beneficial_owner_id,nominees_same_introducer,shells_have_zero_revenue,affordability_ratio,p6_pep_id,p6_pep_jurisdiction,p6_pep_is_pep,p6_pep_age_years,p6_contractor_id,p6_contractor_jurisdiction,p6_contractor_cin_present,p6_contractor_pan_present,p6_contractor_age_years,p6_contractor_revenue_cr,p6_contractor_employee_count,p6_contractor_is_shell,p6_shell_id,p6_shell_jurisdiction,p6_shell_is_shell,p6_government_id,p6_government_jurisdiction,p6_tx1_from,p6_tx1_to,p6_tx1_amount_cr,p6_tx1_date,p6_tx1_type,p6_tx2_from,p6_tx2_to,p6_tx2_amount_cr,p6_tx2_date,p6_tx2_type,p6_tx3_from,p6_tx3_to,p6_tx3_amount_cr,p6_tx3_date,p6_tx3_type,shell_has_single_client,shell_client_is_govt_contractor,pep_approved_contract
P5,S5-CA2239F2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-181E419C,IN,True,,True,PE-D71A9865,IN,True,,PR-314F5B55,PE-D71A9865,PE-181E419C,26.93,2024-12-17,CO-44FBA172,PE-D71A9865,PE-181E419C,True,False,0.001782884896779686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5,S5-7C4F6C15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-22A0E8CE,IN,True,,False,PE-9D1462D4,IN,False,,PR-AB0AE86D,PE-9D1462D4,PE-22A0E8CE,4.33,2022-12-19,CO-A4A1E5E6,PE-9D1462D4,PE-22A0E8CE,True,True,0.00174006168014198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5,S5-9A0149B2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-CC0B3DF9,IN,True,,False,PE-4A714EFD,IN,False,,PR-C3EFDA52,PE-4A714EFD,PE-CC0B3DF9,40.95,2025-08-26,CO-057FDED1,PE-4A714EFD,PE-CC0B3DF9,True,True,0.0011286008025738767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5,S5-154FD2E2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-9C7FCBCF,IN,True,,False,PE-7D16D3FF,IN,False,,PR-3D7E5917,PE-7D16D3FF,PE-9C7FCBCF,40.8,2024-04-27,CO-7B5ACCD3,PE-7D16D3FF,PE-9C7FCBCF,True,True,0.0006657557100923395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5,S5-8939553E,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-6EE0C491,IN,True,,False,PE-B9132123,IN,False,,PR-94B4B06A,PE-B9132123,PE-6EE0C491,32.35,2022-09-06,CO-3BA77976,PE-B9132123,PE-6EE0C491,True,True,0.001187778978429789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5,S5-E7758117,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-D74D86CF,IN,True,,False,PE-1E2B40B9,IN,False,,PR-6A416B8E,PE-1E2B40B9,PE-D74D86CF,1.15,2023-12-20,CO-EABF99BE,PE-1E2B40B9,PE-D74D86CF,True,True,0.001133032612476055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5,S5-CCC5AA76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-0C956C88,IN,True,,False,PE-D41A8496,IN,True,,PR-57D6B3CC,PE-D41A8496,PE-0C956C88,3.7,2022-08-15,CO-A7E5C47A,PE-D41A8496,PE-0C956C88,False,True,0.0015799640896761904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5,S5-2B8A0D25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-0537AB1D,IN,True,,True,PE-0B7444A4,IN,False,,PR-B0F04423,PE-0B7444A4,PE-0537AB1D,34.15,2025-02-25,CO-DAACD986,PE-0B7444A4,PE-0537AB1D,True,True,0.0009699680090656825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5,S5-8A8522B8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-CC6C1B5D,IN,True,,False,PE-B9DBC26B,IN,True,,PR-F7CB3833,PE-B9DBC26B,PE-CC6C1B5D,31.16,2024-01-22,CO-2DEE1534,PE-B9DBC26B,PE-CC6C1B5D,True,True,0.001020570762432011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5,S5-95F59F53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-6F00C3C1,IN,True,,False,PE-AE914378,IN,False,,PR-D53E4851,PE-AE914378,PE-6F00C3C1,46.77,2025-01-22,CO-5622DCF4,PE-AE914378,PE-6F00C3C1,True,True,0.0009564289726832594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5,S5-C84ECF64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-117DE54C,IN,True,,True,PE-88783F3A,IN,True,,PR-4F67033B,PE-88783F3A,PE-117DE54C,13.03,2025-09-30,CO-117F8C61,PE-88783F3A,PE-117DE54C,True,False,0.0013041955268962048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5,S5-DACF201D,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-926F274E,IN,True,,True,PE-7F0940C8,IN,True,,PR-2500D449,PE-7F0940C8,PE-926F274E,18.9,2022-04-30,CO-7BC8B3D1,PE-7F0940C8,PE-926F274E,True,True,0.0017520314868925493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5,S5-B6F2253E,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-E1DAD43B,IN,True,,False,PE-02403597,IN,True,,PR-6787109D,PE-02403597,PE-E1DAD43B,13.24,2023-10-21,CO-F435384D,PE-02403597,PE-E1DAD43B,True,True,0.0012719199496432593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5,S5-0E8E036B,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN,,,,,,,,PR-1B6347BA,PE-A1461E37,,23.21,,,,,False,False,0.10501214237381656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5,S5-AFFB3D12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-47C0FDA4,IN,True,,False,PE-5B67792C,IN,True,,PR-FCB5873A,PE-5B67792C,PE-47C0FDA4,6.27,2024-04-01,CO-90C16182,PE-5B67792C,PE-47C0FDA4,True,True,0.0017319837427722908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P6,S6-0ABD8F92,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEP-S6-0ABD8F92,IN,1,50,CO-8B965AD3,IN,,,,2028.5052700671147,201,False,,IN,1,,IN,CO-8B965AD3,,70.63045516214883,2024-06-30,TRANSFER,,,,,,,,,,,True,True,True
P6,S6-7DB59F29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEP-S6-7DB59F29,IN,1,58,CO-A7E82890,IN,,,,1220.1858598182953,50,False,,IN,1,,IN,CO-A7E82890,,163.33926957691267,2024-01-26,TRANSFER,,,,,,,,,,,True,False,True
P6,S6-46436F55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEP-S6-46436F55,IN,1,50,CO-08D55299,IN,,,,,,False,CO-146A152C,IN,1,CO-56E5C344,IN,CO-08D55299,CO-146A152C,3.81,2024-12-06,TRANSFER,,,,,,,,,,,False,False,False
P6,S6-64EFDD54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEP-S6-64EFDD54,IN,1,70,CO-24B77CE4,IN,,,,,,False,CO-8C51D5C6,IN,1,CO-34B6562F,IN,CO-24B77CE4,CO-8C51D5C6,0.24651932627553974,2025-02-25,TRANSFER,,,,,,,,,,,False,False,False
P6,S6-0A48D221,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEP-S6-0A48D221,IN,1,70,CO-DDB915AB,IN,,,,339.01940327282716,286,False,,IN,1,,IN,CO-DDB915AB,,16.409891078911905,2025-11-16,TRANSFER,,,,,,,,,,,True,True,True
P6,S6-54E949CF,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEP-S6-54E949CF,IN,1,68,CO-FC27B687,IN,,,,674.806042292099,319,False,,IN,1,,IN,CO-FC27B687,,30.467487187750134,2024-09-11,TRANSFER,,,,,,,,,,,True,True,True
P6,S6-6476FAAB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEP-S6-6476FAAB,IN,1,53,CO-6C1356E4,IN,,,,2014.3958092937958,488,False,,IN,1,,IN,CO-6C1356E4,,155.2758592759762,2024-06-12,TRANSFER,,,,,,,,,,,True,True,True
P6,S6-1635F91D,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEP-S6-1635F91D,IN,1,70,CO-40A79A3E,IN,,,,,,False,CO-CE02CB18,IN,1,CO-82AEBFFF,IN,CO-40A79A3E,CO-CE02CB18,-0.07931035050950691,2025-12-19,TRANSFER,,,,,,,,,,,False,False,False
P6,S6-E4909549,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEP-S6-E4909549,IN,1,48,CO-F938E867,IN,,,,89.98392807006834,172,False,,IN,1,,IN,CO-F938E867,,6.8974054101212765,2025-01-26,TRANSFER,,,,,,,,,,,True,True,True
P6,S6-4D9B11E1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEP-S6-4D9B11E1,IN,1,46,CO-F78DB4B7,IN,,,,1093.6941181139707,203,False,,IN,1,,IN,CO-F78DB4B7,,55.34377263976377,2025-04-26,TRANSFER,,,,,,,,,,,True,True,True
P6,S6-6E483E9B,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEP-S6-6E483E9B,IN,1,52,CO-E0A915C2,IN,,,,874.4095230580745,165,False,,IN,1,,IN,CO-E0A915C2,,19.682046547919867,2024-07-23,TRANSFER,,,,,,,,,,,True,True,True
P6,S6-BE6A85B1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEP-S6-BE6A85B1,IN,1,59,CO-CBCAF5DD,IN,,,,2872.127184410616,106,False,,IN,1,,IN,CO-CBCAF5DD,,57.06573110437153,2024-12-24,TRANSFER,,,,,,,,,,,True,True,True
P6,S6-E5EAEA40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEP-S6-E5EAEA40,IN,1,54,CO-DF06792F,IN,,,,3494.3382185214864,272,False,,IN,1,,IN,CO-DF06792F,,167.88069162757276,2024-08-21,TRANSFER,,,,,,,,,,,True,True,True
P6,S6-3392ED69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEP-S6-3392ED69,IN,1,52,CO-CBC2AC91,IN,,,,,,False,CO-6F99174D,IN,1,CO-F986396E,IN,CO-CBC2AC91,CO-6F99174D,0.61,2024-07-16,TRANSFER,,,,,,,,,,,False,False,False
P6,S6-C34F9DFB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEP-S6-C34F9DFB,IN,1,57,CO-E3104806,IN,,,,1457.8090102836513,302,False,,IN,1,,IN,CO-E3104806,,72.83354166428468,2024-12-02,TRANSFER,,,,,,,,,,,True,True,True
P6,S6-9ECDA661,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEP-S6-9ECDA661,IN,1,53,CO-51571D7C,IN,,,,,,False,CO-20FE6BEE,IN,1,CO-A86426CC,IN,CO-51571D7C,CO-20FE6BEE,4.39,2024-10-12,TRANSFER,,,,,,,,,,,False,False,False
P6,S6-91D1BFCC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEP-S6-91D1BFCC,IN,1,56,CO-16C5BCD2,IN,,,,,,False,CO-024743E8,IN,1,CO-385006A9,IN,CO-16C5BCD2,CO-024743E8,0.10646884738403306,2025-10-18,TRANSFER,,,,,,,,,,,False,True,True
P6,S6-6F6386AB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEP-S6-6F6386AB,IN,1,61,CO-464DD039,IN,,,,,,False,CO-BE4866AC,IN,1,CO-DC273B1A,IN,CO-464DD039,CO-BE4866AC,2.3,2025-07-03,TRANSFER,,,,,,,,,,,False,False,False
P6,S6-CC3AECA9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEP-S6-CC3AECA9,IN,1,55,CO-3C52820D,IN,,,,,,False,CO-0E35FAE3,IN,1,CO-8E061DA0,IN,CO-3C52820D,CO-0E35FAE3,0.030531662076227373,2024-01-29,TRANSFER,,,,,,,,,,,False,False,False
P6,S6-AAB44FDE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEP-S6-AAB44FDE,IN,1,48,CO-D7784CE7,IN,,,,,,False,CO-5F5966AA,IN,1,CO-5876C26C,IN,CO-D7784CE7,CO-5F5966AA,4.45,2024-09-24,TRANSFER,,,,,,,,,,,False,False,False
P6,S6-4B4507C3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEP-S6-4B4507C3,IN,1,50,CO-BC8C8CCB,IN,,,,628.481064427852,294,False,,IN,1,,IN,CO-BC8C8CCB,,28.95639842866137,2025-08-17,TRANSFER,,,,,,,,,,,True,True,True
P6,S6-E2123011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEP-S6-E2123011,IN,1,53,CO-6547FA9A,IN,,,,,,False,CO-A5D517E8,IN,1,CO-4F6FE886,IN,CO-6547FA9A,CO-A5D517E8,0.67,2025-09-02,TRANSFER,,,,,,,,,,,False,False,False
P6,S6-F0905855,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEP-S6-F0905855,IN,1,58,CO-73BA8D2B,IN,,,,3860.539184263564,446,False,,IN,1,,IN,CO-73BA8D2B,,43.10366273736565,2024-12-19,TRANSFER,,,,,,,,,,,True,True,True
P6,S6-A28D1DBB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEP-S6-A28D1DBB,IN,1,68,CO-B5203AE2,IN,,,,1162.1733049688003,441,False,,IN,1,,IN,CO-B5203AE2,,60.76153251430343,2024-11-17,TRANSFER,,,,,,,,,,,True,True,True
P6,S6-F68DEB4F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEP-S6-F68DEB4F,IN,1,58,CO-EC6F6E1A,IN,,,,422.6377260522279,159,False,,IN,1,,IN,CO-EC6F6E1A,,34.31839992242523,2025-09-12,TRANSFER,,,,,,,,,,,True,True,True
